ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód no fornecedor;Fornecedor;Localização;Estoque maximo;Estoque minimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da embalagem;Largura do Produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código da lista de serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de medida;Preço de compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;URL_Banner_Carrossel
16478993490;"CJT-26	";Conjuntos em Semijoias - CJT-26;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-26";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550153139_2bc2d81afa_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993495;"CJT-27	";Conjuntos em Semijoias - CJT-27;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-27";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549973756_8bfaa4b348_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993501;"CJT-28	";Conjuntos em Semijoias - CJT-28;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-28";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550207323_ffa1dfd9d5_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993507;"CJT-29	";Conjuntos em Semijoias - CJT-29;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-29";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550153569_1680a40dd1_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993511;"CJT-30	";Conjuntos em Semijoias - CJT-30;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-30";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550312700_a0423300d5_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993514;"CJT-31	";Conjuntos em Semijoias - CJT-31;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-31";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550207638_f2a12f1e33_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993517;"CJT-32	";Conjuntos em Semijoias - CJT-32;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-32";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550207778_2c4417221e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993518;"CJT-33	";Conjuntos em Semijoias - CJT-33;UN;71171900;0;15;0;;Ativo;50;5;"	CJT-33";;;100;10;0,01;0,01;7,892E+12;"	";1;1;1;; Conjuntos – Semijoia Folheada a Ouro 24k  ; Conjuntos – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Conjuntos|Marca:Jú Folheados;12;;0;Conjuntos;Jú Folheados;2805800;1;Conjuntos – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550207958_c85e1c4eb2_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;5;0;0;0;Conjuntos>>Conjuntos Delicados;Informações Adicionais do Produto NFE;
16478993622;"KPL-01	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-01;UN;71171900;0;30;0;;Ativo;44;15;"	KPL-01";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550313285_db1a36205f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993625;"KPL-02	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-02;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-02";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550154459_279135414f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993627;"KPL-03	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-03;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-03";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550313620_60dbace486_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993631;"KPL-04	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-04;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-04";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549096277_e592a4b75f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993632;"KPL-05	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-05;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-05";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549975421_e53d5c2e23_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993635;"KPL-06	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-06;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-06";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550208803_0d581078fd_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993639;"KPL-07	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-07;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-07";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550208908_ccf94a8bc9_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993645;"KPL-08	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-08;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-08";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549975781_fd90fe5bcc_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993654;"KPL-09	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-09;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-09";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550314410_621c39e8fa_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993661;"KPL-10	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-10;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-10";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549976046_0230320f5f_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993671;"KPL-11	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-11;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-11";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550209463_21a1f3594c_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993673;"KPL-12	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-12;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-12";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550314845_61fb18a5a2_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993677;"KPL-13	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-13;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-13";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550314965_b13e1f1ec3_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993678;"KPL-14	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-14;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-14";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549976601_05fcfd59d1_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993683;"KPL-15	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-15;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-15";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549097657_81b847713e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993684;"KPL-16	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-16;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-16";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550156149_bdf5712d64_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993689;"KPL-17	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-17;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-17";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549976961_25236d6339_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993694;"KPL-18	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-18;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-18";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549097957_21df328399_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993699;"KPL-19	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-19;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-19";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550210343_c36d121b97_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993706;"KPL-20	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-20;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-20";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549977301_37f088b20a_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993709;"KPL-21	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-21;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-21";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550210553_0e392f21a7_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993714;"KPL-22	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-22;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-22";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549098372_dcea15bfd7_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993717;"KPL-23	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-23;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-23";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54549098452_a07c2923c4_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993720;"KPL-24	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-24;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-24";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550316110_6b647cb3da_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993724;"KPL-25	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-25;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-25";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550316210_853056384e_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
16478993731;"KPL-26	";Pulseiras - Kit c/ 3unid em Semijoia - KPL-26;UN;71171900;0;30;0;;Ativo;50;15;"	KPL-26";;;100;10;0,03;0,03;7,892E+12;"	";1;1;1;; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ; Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k  ;1;Produto;Terceiros;;;Mercadoria para Revenda;Grupo:Pulseiras|Marca:Jú Folheados;12;;0;Pulseiras;Jú Folheados;2805800;1;Pulseiras - Kit c/ 3unid – Semijoia Folheada a Ouro 24k;1;https://live.staticflickr.com/65535/54550316340_8c77c996bc_c.jpg;;12;NÃO;NOVO;NÃO;;;;Centímetro;15;0;0;0;Pulseiras>>Pulseiras Kit;Informações Adicionais do Produto NFE;
